id	sentence	id_tr	sentence_tr
1534031	Боран жолды тып-типыл етіп кетті.	1534033	Во время бурана дорогу замело снегом.
1534035	Ақпанда оған он жеті жас толады.	469517	В феврале ей исполнится семнадцать лет.
1534036	Бізге астық тапсыру жоспарын толтыру керек.	1534037	Нам нужно выполнить план хлебосдачи.
1534039	Ол толғанып-толғанып әрең көнді.	1534041	После долгих размышлений он насилу согласился.
1534043	Самауырға суды толтыра құй.	1534046	Наполни самовар водой.
1534048	Құлағым тосаңсиын депті.	1534050	Я стал хуже слышать.
1534052	Топырағы торқа болсын!	1534053	Пусть земля будет пухом!
1534054	Құсты тормен ұстайды.	1534055	Птиц ловят сетью.
1534058	Оның төбесі көкке жетті.	1534060	Он был на седьмом небе.
1534061	Мен тойдым!	519933	Я наелся!
1534064	Құс үйдің төбесіне қонды.	1534065	Птица села на крышу дома.
1534067	Балаларды төбелестірме!	1534069	Не позволяй детям драться!
1534076	Ақын - халықтың жүрегі, халық - ақынның тірегі.	1534077	Акын - сердце народа, народ - опора акына.
1534081	Қамсыз отыруға бола ма?	1534082	Разве можно сидеть сложа руки?
1534084	Қанағат қарын тойғызар, қанағатсыздық жалғыз атты сойғызар.	1534087	Если будешь довольствоваться малым, будешь всегда сыт, иначе - зарежешь даже единственного коня.
