id	sentence	id_tr	sentence_tr
365105	Wojna nie jest nieunikniona.	701646	Война не является неизбежностью.
365105	Wojna nie jest nieunikniona.	1017360	Война не неизбежна.
365122	Szliśmy wąską dróżką.	1182942	Мы шли по узкой дорожке.
365143	Kiedy przyszedłem do domu, moja siostra grała na gitarze.	513932	Когда я пришёл домой, моя сестра играла на гитаре.
365163	Idę do parku.	407811	Я иду в парк.
365185	Bardzo dziękuję!	401105	Большое спасибо!
365202	Klimatyzator jest zepsuty.	2363917	Кондиционер не работает.
365212	Pasażerowie rzucili się w kierunku tylnego wyścia.	1590429	Пассажиры бросились к заднему выходу.
365270	Ile razy w tygodniu jeździsz po zakupy do supermarketu?	1187723	Сколько раз в неделю ты ездишь за покупками в супермаркет?
365282	Co oznacza to słowo?	594638	Что означает это слово?
365322	Musimy szanować indywidualną wolność.	1313122	Мы должны уважать свободу личности.
365411	Będzie musiał jeszcze pokonać wiele trudności.	407814	Ему ещё предстоит преодолеть огромные трудности.
365487	Co masz w kieszeni?	2603085	Что у тебя в кармане?
365582	Rzucił palenie, bo żona i dzieci prosiły go o to.	2052320	Он бросил курить, потому что жена и дети его об этом попросили.
365767	Kupiła dwie pary skarpetek.	1394345	Она купила две пары носков.
366098	Mój syn wciąż wierzy w świętego Mikołaja.	1525055	Мой сын всё ещё верит в Санта-Клауса.
366194	Przyjdź jak najszybciej.	827740	Приди как можно быстрее.
366664	Jaki jest numer pańskiego pokoju?	1182944	Какой номер вашей комнаты?
366688	Przyszła wiosna.	407439	Наступила весна.
366715	Tutaj dokładnie?	994316	Прямо здесь?
366783	Dobrze mówię po japońsku.	366781	Я хорошо говорю по-японски.
366783	Dobrze mówię po japońsku.	827714	Я хорошо говорю на японском.
366795	Zapłaciłem mu w zeszłym tygodniu.	366818	Я ему заплатил на прошлой неделе.
366956	Osobiście nigdy nie widziałem UFO.	395259	Лично я никогда не видел НЛО.
366961	Postaram się ćwiczyć codziennie.	366812	Буду стараться каждый день делать физические упражнения.
366962	Pomogłem wczoraj ojcu.	366813	Я вчера помог отцу.
366962	Pomogłem wczoraj ojcu.	660709	Вчера я помог своему отцу.
366981	Nie wiem, co to jest.	366844	Я не знаю, что это.
367048	Według Biblii, Bóg stworzył świat w sześć dni.	572355	Согласно Библии, Бог создал мир за шесть дней.
367073	Na twoim miejscu zrobiłbym to samo w tak trudnej sytuacji.	1182937	На твоём месте в такой трудной ситуации я сделал бы то же самое.
367074	Muriel skończyła 20 lat.	5415	Мюриэл сейчас 20.
367154	Przyjmijmy, że był to komplement.	1192649	Давайте считать это комплиментом.
367300	Nie bądź głupi.	639266	Не будь дураком.
367322	Co jest większe: Słońce czy Ziemia?	809661	Что больше: Солнце или Земля?
367677	Czy w Japonii jest podobne powiedzenie?	3583645	Есть ли в Японии похожая поговорка?
367685	Boli cię głowa?	381025	У тебя болит голова?
367707	Proszę poczekać pięć minut.	466721	Пожалуйста, подождите пять минут.
367707	Proszę poczekać pięć minut.	661280	Подождите пять минут.
367721	Możesz odmienić ten czasownik?	576352	Ты можешь проспрягать этот глагол?
367825	Motyl to dorosła postać gąsienicy.	660675	Бабочка - это зрелая гусеница.
367832	Urodziłem się 10 października 1972 roku.	1400980	Я родился 10 октября 1972 года.
368080	Ważne jest, by jeździć ostrożnie.	3163614	Важно водить автомобиль аккуратно.
368126	Aby obsługiwać dźwig, oczywiście potrzebny jest certyfikat.	3325852	Конечно, для управления краном нужна лицензия.
368178	Muszę się uczyć japońskiego.	1021245	Я должен учить японский.
368180	Księżyc to jedyny satelita Ziemi.	951966	Луна - единственный спутник Земли.
368842	Jest z nią w przyjacielskich stosunkach.	1585989	Он с ней в дружеских отношениях.
368891	Rozłożyłem mapę na biurku.	1590412	Я расстелил карту на столе.
368925	Jego serce było pełne cierpienia.	467553	Его сердце наполнено печалью.
369051	Członkowie klubu zebrali się w sali konferencyjnej.	418344	Члены клуба собрались в конференц-зале.
369450	Pamiętasz?	573618	Помнишь?
369680	Ręka rękę myje.	423426	Рука руку моет.
369692	Przyszedłem, zobaczyłem, zwyciężyłem.	379213	Пришёл, увидел, победил.
372413	Słońce świeci.	1674475	Солнце светит.
372465	Chciała podróżować.	466719	Она хотела путешествовать.
379177	Jestem praworęczny.	379180	Я правша.
382417	Dobry wieczór, co słychać u pana?	382396	Добрый вечер, как ваши дела?
382517	Dobry wieczór, co słychać u pani?	382396	Добрый вечер, как ваши дела?
382535	Żebym cię tu więcej nie widział!	382536	Чтоб я тебя здесь больше не видел!
382540	Gdzie jest wejście do muzeum?	469985	Где вход в музей?
382586	Dziękuję!	374869	Спасибо!
383638	Nie pamiętam twojego imienia.	383643	Не помню твоего имени.
383644	Wszystko jest do góry nogami.	1558573	Всё вверх ногами.
384512	Czytałaś już dzisiejszą gazetę?	1195355	Ты уже читала сегодняшнюю газету?
392968	Zaprosiłem Jane na obiad.	596716	Я пригласил Джейн на обед.
393056	Nieważne czy przyjdzie czy nie.	413510	Неважно, придёт он или нет.
393079	Siedziała na krześle czytając magazyn.	1870305	Она сидела на стуле и читала журнал.
393090	Mam słownik.	411409	У меня есть словарь.
393296	Ona może znać odpowiedź.	393304	Возможно, что она знала ответ.
393322	Stad do mojego wujka są dwie godziny drogi samochodem.	1585998	Отсюда до моего дяди два часа езды на автомобиле.
393327	'A' to pierwsza litera alfabetu.	424346	«А» — первая буква алфавита.
393336	Bądź uprzejmy dla innych.	541321	Будь добр с другими.
393346	Mój dziadek lubi spacerować.	394924	Мой дедушка любит гулять.
393348	Lato się skończyło.	394937	Лето закончилось.
395319	Kable elektryczne są zrobione z miedzi.	470366	Электрические кабели делаются из меди.
